age,gender,education,marital_status,employment_status,years_employed,annual_income,credit_score,existing_debt,debt_to_income,num_credit_cards,num_dependents,has_property,approved
52,Male,Bachelors,Single,Self-Employed,5.7,75262.94,530,10351.28,0.138,1,2,0,0
55,Female,High School,Single,Employed,5.8,74398.66,700,9956.26,0.134,2,0,1,1
59,Male,Bachelors,Single,Self-Employed,17.1,78894.1,647,11188.7,0.142,4,1,0,1
66,Male,High School,Married,Employed,6.2,73050.74,623,8516.72,0.117,0,3,1,1
49,Female,Masters,Single,Employed,5.4,69129.56,529,9091.99,0.132,1,2,1,0
69,Female,High School,Divorced,Employed,2.0,74735.44,655,0.0,0.0,2,1,0,1
49,Male,High School,Single,Employed,4.8,35510.76,661,8696.96,0.245,2,2,1,0
64,Male,Bachelors,Single,Employed,0.0,66102.56,534,10991.91,0.166,5,1,0,0
36,Male,High School,Divorced,Employed,8.6,39952.19,742,10029.79,0.251,2,1,0,0
64,Male,High School,Divorced,Self-Employed,12.3,40756.1,670,14888.47,0.365,2,0,0,0
67,Male,Bachelors,Married,Self-Employed,12.4,30572.92,563,16815.89,0.55,1,0,1,0
30,Female,High School,Married,Self-Employed,2.5,10563.7,621,4847.85,0.459,0,3,0,0
50,Female,High School,Married,Employed,0.0,73535.67,737,1195.01,0.016,1,0,1,1
45,Female,Bachelors,Married,Retired,7.7,9019.98,752,15535.02,1.722,1,1,1,0
59,Male,Bachelors,Single,Self-Employed,12.6,70008.85,802,11991.55,0.171,3,1,0,1
40,Female,Bachelors,Married,Employed,0.0,39019.29,806,4563.65,0.117,0,0,1,0
25,Male,Bachelors,Married,Unemployed,0.0,28028.91,519,6659.82,0.238,8,1,0,0
21,Male,Bachelors,Married,Employed,7.8,78686.05,600,6176.24,0.078,3,1,0,0
50,Female,Bachelors,Single,Employed,1.8,68240.68,533,9624.95,0.141,2,0,1,0
69,Male,Masters,Single,Employed,0.0,77457.19,761,16619.92,0.215,1,0,1,0
23,Male,High School,Married,Employed,2.3,72893.08,645,2626.48,0.036,2,0,0,1
65,Female,Bachelors,Married,Unemployed,0.0,39206.51,758,9755.85,0.249,3,0,1,0
34,Male,Masters,Married,Employed,0.0,104599.55,549,9535.89,0.091,2,0,1,1
50,Female,Masters,Divorced,Employed,11.4,58611.12,592,0.0,0.0,3,0,1,1
24,Male,High School,Married,Retired,13.8,8000.0,557,23029.02,2.878,0,1,0,0
38,Female,High School,Single,Retired,6.1,27236.64,750,9256.63,0.34,1,0,1,0
57,Male,Bachelors,Married,Self-Employed,9.6,65065.52,720,14939.22,0.23,1,0,0,0
45,Male,High School,Married,Employed,0.0,32832.24,458,0.0,0.0,2,2,0,0
68,Female,Masters,Married,Employed,5.3,74477.89,620,19563.14,0.263,2,0,1,0
21,Male,Bachelors,Married,Self-Employed,3.1,92295.3,757,5885.57,0.064,4,1,1,1
66,Male,Bachelors,Single,Employed,8.1,57112.17,753,0.0,0.0,3,2,1,0
35,Male,High School,Single,Employed,0.0,11272.61,667,0.0,0.0,2,0,0,0
29,Male,Bachelors,Married,Employed,4.5,30133.37,656,628.14,0.021,2,2,0,0
35,Male,Bachelors,Single,Employed,9.1,106732.51,594,3359.64,0.031,1,0,0,0
69,Male,Masters,Single,Employed,7.2,109011.51,775,261.1,0.002,0,2,0,1
44,Female,High School,Single,Employed,9.9,41279.96,537,12862.71,0.312,3,1,1,0
24,Male,High School,Divorced,Employed,3.0,66211.88,513,9074.1,0.137,2,1,1,0
32,Male,Bachelors,Single,Employed,0.0,70208.37,678,11067.65,0.158,0,0,0,0
57,Male,High School,Married,Employed,11.5,75410.11,622,10580.25,0.14,2,0,1,0
57,Male,Bachelors,Divorced,Employed,9.8,43575.55,711,6529.62,0.15,3,1,0,0
63,Female,Masters,Divorced,Self-Employed,13.8,59140.62,698,0.0,0.0,3,0,1,1
26,Male,Bachelors,Married,Unemployed,0.0,71387.38,814,0.0,0.0,2,1,1,0
59,Female,Masters,Married,Employed,8.1,50135.14,686,0.0,0.0,3,0,0,0
66,Male,High School,Single,Employed,17.6,51396.06,746,1448.2,0.028,3,0,0,1
44,Female,High School,Divorced,Employed,0.0,49105.94,572,18160.51,0.37,1,0,1,0
31,Male,High School,Single,Employed,8.2,65685.23,721,0.0,0.0,2,2,1,0
33,Female,Bachelors,Single,Employed,12.1,67797.56,634,16869.01,0.249,1,0,0,0
54,Female,Masters,Single,Employed,7.1,77359.21,619,1674.94,0.022,1,2,0,0
45,Male,High School,Single,Self-Employed,6.3,42389.21,564,0.0,0.0,1,0,1,1
27,Male,Bachelors,Married,Self-Employed,0.0,45103.88,786,10529.42,0.233,1,1,1,0
24,Male,Bachelors,Single,Employed,13.3,61678.04,655,15603.38,0.253,2,2,1,0
28,Female,Masters,Single,Employed,11.3,103301.99,605,0.0,0.0,0,0,1,1
40,Male,High School,Single,Self-Employed,12.4,44281.34,708,7462.09,0.169,1,1,1,1
49,Male,High School,Married,Employed,5.9,78125.2,624,15122.66,0.194,5,0,1,1
65,Female,High School,Married,Self-Employed,4.4,64620.08,585,13465.33,0.208,2,0,1,0
66,Male,Bachelors,Married,Employed,6.0,74531.59,850,0.0,0.0,1,0,0,1
30,Female,High School,Married,Self-Employed,14.5,46763.54,539,6770.48,0.145,2,0,1,0
63,Female,Masters,Single,Retired,4.7,47431.82,816,0.0,0.0,1,2,1,1
54,Female,Bachelors,Single,Retired,13.4,78631.77,591,10244.77,0.13,3,3,0,0
46,Female,Bachelors,Divorced,Employed,5.3,80871.68,721,8993.14,0.111,1,1,1,1
61,Male,Bachelors,Single,Employed,1.7,62212.39,646,11390.47,0.183,1,2,0,0
69,Male,High School,Married,Employed,0.0,83982.3,733,2269.83,0.027,3,2,1,1
23,Male,Bachelors,Single,Retired,8.9,57580.76,529,3805.84,0.066,2,1,1,0
26,Male,PhD,Single,Employed,9.8,66590.05,522,13930.98,0.209,2,0,1,0
25,Female,Masters,Married,Employed,0.2,71469.55,729,14185.86,0.198,2,2,0,0
25,Female,Masters,Married,Employed,13.4,94542.15,512,18033.6,0.191,0,1,1,1
67,Male,Masters,Married,Employed,0.0,110151.35,574,16526.48,0.15,0,0,1,1
43,Male,High School,Single,Employed,9.5,97226.02,665,0.0,0.0,1,1,0,0
69,Female,High School,Married,Employed,9.8,50511.36,533,15344.68,0.304,3,1,1,0
29,Male,High School,Married,Employed,11.4,62324.88,551,7793.22,0.125,3,2,1,0
55,Male,Bachelors,Married,Employed,0.0,52768.39,614,12364.92,0.234,1,3,0,0
40,Male,High School,Married,Retired,11.3,12252.03,434,5971.41,0.487,1,0,0,0
69,Female,Bachelors,Divorced,Self-Employed,5.3,31283.53,514,2510.13,0.08,1,1,0,0
62,Female,Bachelors,Married,Unemployed,0.0,52799.97,772,6291.73,0.119,0,2,0,0
55,Female,Masters,Married,Employed,10.1,105290.17,763,8387.45,0.08,3,0,0,1
38,Female,Bachelors,Single,Self-Employed,10.8,80517.62,850,9740.69,0.121,1,2,1,1
37,Male,Masters,Single,Employed,0.0,81742.72,719,13841.79,0.169,4,2,0,0
44,Male,High School,Married,Employed,0.0,74472.21,779,1773.64,0.024,5,2,1,1
23,Female,High School,Married,Employed,12.0,109015.29,641,1251.47,0.011,1,0,0,1
52,Male,Bachelors,Married,Employed,8.4,48366.15,632,0.0,0.0,4,0,0,0
55,Female,High School,Single,Employed,6.9,8000.0,666,6667.33,0.833,3,0,1,0
58,Female,High School,Single,Retired,1.1,36847.99,472,2752.35,0.075,3,1,1,0
33,Female,Bachelors,Single,Employed,8.2,86650.21,717,6013.39,0.069,0,1,1,1
67,Female,High School,Single,Employed,12.1,19053.29,578,8147.87,0.428,4,0,0,0
45,Female,Bachelors,Single,Employed,17.6,81654.98,624,0.0,0.0,6,2,0,1
29,Female,Bachelors,Divorced,Employed,4.2,58257.86,743,4666.98,0.08,1,0,0,1
24,Male,Bachelors,Single,Employed,10.4,71736.86,521,10176.14,0.142,3,1,1,1
34,Male,Bachelors,Single,Employed,15.3,46619.6,653,8412.82,0.18,0,1,0,0
57,Male,Bachelors,Married,Self-Employed,0.0,45389.07,688,5755.43,0.127,1,1,1,1
54,Female,High School,Married,Employed,15.0,27907.38,591,7786.34,0.279,3,0,1,1
31,Male,High School,Married,Employed,7.0,63350.18,660,6368.46,0.101,2,1,0,0
61,Female,Bachelors,Married,Self-Employed,6.4,52513.56,658,2021.92,0.039,4,2,1,0
23,Male,Bachelors,Single,Unemployed,0.0,50394.98,730,1009.52,0.02,1,2,0,0
48,Female,Masters,Married,Unemployed,0.0,60590.17,638,24123.87,0.398,1,1,1,0
49,Male,Bachelors,Single,Self-Employed,2.3,41397.17,532,11771.93,0.284,5,0,1,0
29,Female,High School,Single,Employed,1.2,51521.67,598,14487.85,0.281,1,0,0,0
23,Male,Bachelors,Divorced,Employed,8.2,69740.1,628,11622.52,0.167,0,1,0,0
45,Male,Bachelors,Married,Self-Employed,11.6,86252.63,596,16357.94,0.19,2,1,0,0
54,Male,Bachelors,Married,Unemployed,0.0,74886.73,679,11439.76,0.153,1,3,1,0
32,Female,Bachelors,Single,Employed,2.5,44610.44,660,0.0,0.0,5,0,0,0
62,Male,Bachelors,Single,Employed,7.3,72096.54,669,2970.35,0.041,2,1,1,1
29,Male,Bachelors,Married,Self-Employed,0.4,20653.82,554,9417.58,0.456,5,1,0,0
35,Female,Bachelors,Single,Employed,7.2,82024.67,677,9253.92,0.113,4,1,1,1
60,Female,High School,Married,Employed,4.7,71946.03,776,8788.5,0.122,2,1,0,1
45,Female,Bachelors,Single,Employed,0.0,11565.72,657,1305.51,0.113,1,0,1,1
25,Male,High School,Married,Self-Employed,8.4,43215.74,743,4632.02,0.107,2,0,1,1
31,Male,High School,Married,Retired,3.2,12058.09,640,9485.36,0.787,2,0,1,0
54,Female,PhD,Married,Employed,11.1,88164.39,611,8217.8,0.093,4,2,0,1
44,Male,PhD,Single,Employed,5.0,84201.41,744,12652.8,0.15,1,1,1,1
35,Female,High School,Single,Employed,2.4,49127.47,522,1551.08,0.032,0,1,1,1
58,Male,Bachelors,Married,Employed,5.8,84746.41,617,10915.37,0.129,4,2,1,0
28,Male,High School,Single,Employed,12.2,43725.16,634,4562.66,0.104,1,1,0,0
25,Male,Bachelors,Married,Employed,15.2,45251.12,706,5863.53,0.13,4,2,1,0
68,Male,Masters,Single,Employed,9.0,76047.24,777,7665.31,0.101,1,2,1,1
46,Male,PhD,Divorced,Self-Employed,3.1,89935.08,746,0.0,0.0,5,0,0,1
38,Male,Bachelors,Married,Self-Employed,6.2,63268.11,723,8762.77,0.139,1,1,1,1
26,Female,Bachelors,Married,Employed,5.5,52440.47,729,15546.21,0.296,1,0,0,0
57,Male,Bachelors,Married,Employed,5.2,72252.56,751,703.58,0.01,0,0,0,1
68,Female,Bachelors,Single,Retired,4.7,70868.54,558,19146.57,0.27,1,1,0,0
33,Female,Masters,Single,Employed,1.2,54620.14,850,4114.79,0.075,4,1,0,0
48,Female,Masters,Married,Self-Employed,10.9,89014.31,769,11534.18,0.13,3,3,0,0
25,Male,Bachelors,Single,Employed,10.3,84194.59,650,60.8,0.001,3,1,1,1
33,Female,Bachelors,Single,Self-Employed,6.1,56320.89,686,20954.95,0.372,2,1,1,0
37,Female,High School,Single,Self-Employed,12.3,75044.01,544,1638.77,0.022,3,0,1,1
60,Female,High School,Single,Self-Employed,9.0,48788.46,626,9242.61,0.189,2,0,0,1
65,Female,Masters,Married,Unemployed,0.0,37480.45,612,4783.99,0.128,1,1,0,0
52,Female,Bachelors,Single,Retired,4.2,19568.82,596,7700.6,0.393,5,1,1,0
49,Female,Bachelors,Divorced,Employed,13.4,80696.19,738,8672.58,0.107,1,2,1,1
23,Male,Bachelors,Single,Employed,4.2,78857.16,673,6042.86,0.077,1,2,0,0
60,Female,Masters,Single,Employed,2.5,111285.81,573,3921.24,0.035,1,1,1,1
54,Male,High School,Single,Self-Employed,9.6,63414.37,550,7716.74,0.122,0,3,1,0
60,Female,Masters,Married,Self-Employed,4.6,78010.55,487,7586.17,0.097,2,1,1,0
47,Male,Masters,Single,Employed,8.8,89646.17,748,9943.03,0.111,6,2,1,1
33,Male,Masters,Single,Employed,5.8,81441.75,645,10906.81,0.134,2,3,1,0
65,Female,Bachelors,Single,Self-Employed,2.0,58348.54,722,12865.98,0.22,2,1,0,0
53,Female,High School,Married,Employed,2.5,39012.74,850,11369.86,0.291,2,1,0,0
26,Male,Bachelors,Single,Employed,0.0,30539.68,559,8793.34,0.288,2,0,1,0
44,Male,Bachelors,Married,Self-Employed,0.5,50157.07,679,6460.98,0.129,5,0,1,1
39,Female,High School,Divorced,Employed,9.1,49607.0,779,0.0,0.0,0,0,1,1
36,Male,Bachelors,Single,Employed,12.0,10876.86,586,8931.96,0.821,1,0,1,0
60,Female,Bachelors,Single,Employed,2.9,54702.68,621,14566.84,0.266,2,1,0,0
48,Male,Masters,Married,Employed,0.0,98411.47,721,3397.77,0.035,3,0,1,1
53,Female,High School,Single,Employed,11.7,76864.58,850,3991.13,0.052,1,2,1,1
68,Female,Bachelors,Single,Employed,11.8,54451.11,709,15832.72,0.291,1,1,1,1
61,Male,Masters,Married,Employed,9.6,68700.02,583,17794.94,0.259,3,0,1,0
33,Male,Masters,Married,Employed,0.0,65600.37,592,2990.75,0.046,4,0,0,0
63,Male,Masters,Single,Employed,8.6,68832.19,615,23308.97,0.339,1,1,1,0
65,Female,Bachelors,Divorced,Employed,8.8,87852.98,505,10504.95,0.12,3,1,0,0
45,Male,Masters,Single,Retired,10.5,92584.16,656,13540.74,0.146,2,1,0,0
62,Female,Bachelors,Divorced,Employed,6.8,31230.46,641,5887.16,0.189,0,1,0,0
56,Male,Bachelors,Married,Unemployed,0.0,28770.7,643,9548.93,0.332,2,1,1,0
47,Male,High School,Married,Unemployed,0.0,8000.0,498,10554.97,1.319,2,2,1,0
58,Male,High School,Married,Employed,11.9,49427.31,680,2602.79,0.053,1,0,0,1
27,Male,High School,Married,Self-Employed,7.9,40232.66,556,17920.99,0.445,1,1,1,0
25,Female,High School,Divorced,Employed,0.0,57178.41,632,7764.88,0.136,3,1,0,0
63,Female,High School,Single,Self-Employed,14.5,63264.37,589,4999.41,0.079,1,0,1,1
65,Female,High School,Single,Employed,11.8,61045.24,759,1047.12,0.017,2,1,1,1
51,Male,High School,Married,Unemployed,0.0,8000.0,567,11374.12,1.422,3,1,1,0
43,Female,Masters,Single,Employed,11.7,79485.96,785,9535.32,0.12,2,0,0,1
62,Female,High School,Married,Self-Employed,1.4,16085.61,645,2146.12,0.133,0,0,1,0
30,Female,Bachelors,Single,Employed,7.7,99737.46,712,8840.54,0.089,3,3,1,1
52,Male,High School,Married,Unemployed,0.0,22906.45,643,10927.42,0.477,1,2,1,0
63,Male,Masters,Divorced,Employed,0.0,52670.73,574,5630.13,0.107,1,1,1,0
50,Male,Masters,Married,Self-Employed,0.1,69114.69,696,10241.24,0.148,1,2,1,0
59,Female,Bachelors,Married,Employed,9.7,69157.65,620,8028.39,0.116,2,0,0,0
51,Male,Bachelors,Married,Employed,10.1,79664.97,693,6682.31,0.084,1,0,1,1
38,Male,High School,Married,Self-Employed,17.8,76006.19,717,2240.03,0.029,0,3,1,1
56,Male,PhD,Single,Retired,4.7,76258.19,834,9194.3,0.121,3,1,0,0
22,Female,Masters,Single,Employed,0.0,73323.36,704,0.0,0.0,0,2,1,0
34,Female,Masters,Married,Retired,5.2,73701.39,747,16628.61,0.226,3,0,1,0
33,Male,Bachelors,Married,Self-Employed,10.2,78152.71,723,15123.6,0.194,1,0,1,1
49,Male,Bachelors,Married,Unemployed,0.0,47375.57,628,1852.95,0.039,2,0,0,0
32,Female,Masters,Married,Employed,6.5,96192.45,734,0.0,0.0,1,1,0,1
59,Female,High School,Single,Employed,2.8,37795.02,632,15015.36,0.397,2,4,1,0
22,Female,Bachelors,Married,Unemployed,0.0,44519.54,610,7003.27,0.157,2,0,0,0
52,Female,High School,Single,Employed,9.7,9340.53,531,8359.03,0.895,4,0,0,0
33,Female,Masters,Married,Employed,1.9,107797.36,737,8143.31,0.076,2,1,0,1
66,Female,High School,Single,Employed,3.4,40166.17,593,115.73,0.003,4,2,1,0
47,Male,High School,Single,Employed,2.6,77911.28,720,12712.75,0.163,0,3,1,1
69,Female,Bachelors,Married,Self-Employed,0.0,51876.19,651,10693.26,0.206,1,1,1,1
61,Female,Masters,Married,Self-Employed,2.2,86044.48,642,8112.64,0.094,2,2,1,1
37,Female,Bachelors,Single,Employed,0.0,66094.88,580,0.0,0.0,1,1,0,1
60,Male,High School,Divorced,Employed,10.7,37960.12,761,11021.66,0.29,3,1,0,0
51,Male,High School,Single,Employed,11.1,59592.18,619,10269.22,0.172,2,3,0,0
54,Male,Masters,Married,Employed,4.5,105538.99,820,7433.59,0.07,2,0,1,1
44,Male,PhD,Single,Employed,7.0,130795.81,616,13791.51,0.105,5,0,1,1
65,Male,Masters,Married,Unemployed,0.0,74854.46,798,14773.73,0.197,1,0,1,0
55,Female,Bachelors,Married,Self-Employed,9.9,40799.34,652,10014.12,0.245,2,1,1,0
68,Male,Masters,Single,Employed,16.0,51888.42,728,0.0,0.0,2,1,0,1
26,Male,Bachelors,Divorced,Unemployed,0.0,67778.72,541,408.03,0.006,1,1,1,0
39,Male,Bachelors,Married,Employed,13.3,45054.17,530,3813.73,0.085,3,1,0,0
50,Female,Bachelors,Married,Self-Employed,6.5,77319.1,686,6508.48,0.084,2,1,0,1
27,Male,Bachelors,Single,Employed,5.4,67678.81,567,13049.23,0.193,2,1,0,0
30,Male,Masters,Divorced,Self-Employed,9.4,106374.03,797,9976.68,0.094,2,0,0,1
61,Female,Bachelors,Single,Employed,8.8,75199.03,695,7005.47,0.093,2,1,0,0
52,Male,Bachelors,Single,Employed,3.0,64388.43,599,11773.87,0.183,2,0,0,0
54,Female,High School,Married,Employed,1.9,91224.91,587,3347.64,0.037,1,0,1,0
48,Female,High School,Single,Employed,6.4,66464.95,632,11761.54,0.177,2,0,0,0
35,Male,Bachelors,Married,Employed,0.0,76094.64,611,9366.44,0.123,4,0,1,1
50,Male,High School,Married,Employed,4.5,36347.88,687,11139.27,0.306,1,0,0,0
57,Female,High School,Married,Employed,1.1,27067.14,631,13077.49,0.483,1,0,0,0
49,Male,Bachelors,Single,Self-Employed,3.1,59810.64,760,7714.53,0.129,2,0,1,1
42,Male,Bachelors,Married,Employed,2.1,35023.5,699,0.0,0.0,3,1,1,1
24,Male,Masters,Single,Self-Employed,9.8,73560.46,583,4045.34,0.055,6,0,0,1
40,Female,Bachelors,Married,Employed,8.2,81019.07,627,12689.89,0.157,1,0,1,1
52,Male,Masters,Divorced,Retired,6.3,79635.8,587,4610.83,0.058,5,2,0,0
56,Female,Masters,Married,Retired,4.1,53159.91,573,4013.34,0.075,1,1,0,0
24,Female,Masters,Married,Employed,11.2,138719.5,532,8373.47,0.06,6,1,1,1
47,Male,Bachelors,Single,Self-Employed,10.5,90466.81,754,14560.31,0.161,1,1,0,1
37,Male,Bachelors,Single,Employed,5.4,64400.61,773,10748.08,0.167,1,1,0,1
32,Female,PhD,Single,Retired,12.8,97828.47,585,18444.68,0.189,5,1,1,0
42,Male,High School,Single,Employed,5.1,38410.14,546,10409.06,0.271,3,1,1,0
37,Female,High School,Single,Employed,7.0,55078.31,703,10177.17,0.185,0,1,1,0
30,Male,Bachelors,Married,Employed,3.1,57788.67,580,6597.8,0.114,1,3,0,0
21,Male,High School,Single,Employed,4.0,25764.46,752,0.0,0.0,5,1,1,1
42,Male,PhD,Married,Employed,2.9,105652.62,613,8883.79,0.084,2,0,0,0
46,Male,Bachelors,Married,Self-Employed,9.4,64881.96,464,8249.09,0.127,1,1,1,0
38,Male,Bachelors,Single,Employed,7.9,66365.67,646,11981.38,0.181,1,0,1,0
34,Female,Bachelors,Divorced,Employed,0.7,64457.3,603,9829.21,0.152,2,1,0,0
67,Male,Bachelors,Married,Employed,8.8,47037.98,661,9615.45,0.204,3,0,1,1
49,Male,High School,Married,Employed,15.0,81766.76,634,14813.38,0.181,4,3,1,1
32,Male,Bachelors,Married,Employed,2.7,69974.76,711,6433.23,0.092,0,2,0,0
56,Female,Bachelors,Married,Unemployed,0.0,39660.68,682,13031.62,0.329,3,0,0,0
55,Male,Bachelors,Single,Employed,6.0,38815.79,673,15730.98,0.405,0,1,0,0
32,Female,Masters,Married,Employed,12.9,108067.61,696,4678.4,0.043,1,2,1,1
27,Male,High School,Married,Employed,3.8,68346.36,659,5551.35,0.081,1,1,0,0
49,Male,High School,Single,Employed,15.2,50030.19,524,3391.4,0.068,1,1,0,0
31,Male,High School,Married,Self-Employed,0.7,24317.41,672,0.0,0.0,3,1,0,0
53,Female,Bachelors,Divorced,Employed,6.9,98178.63,739,19063.06,0.194,2,2,0,0
26,Male,Masters,Single,Employed,0.0,72704.19,692,27110.57,0.373,2,3,0,0
67,Male,Masters,Single,Employed,1.3,66569.78,640,9262.87,0.139,3,1,1,1
35,Male,Bachelors,Single,Employed,4.9,64017.55,710,6016.22,0.094,2,1,1,0
52,Female,Bachelors,Married,Employed,7.4,72502.72,682,18427.3,0.254,3,0,1,1
31,Male,Bachelors,Single,Employed,12.2,61627.34,719,11606.15,0.188,0,0,1,1
43,Male,High School,Single,Self-Employed,2.5,8000.0,621,3474.94,0.434,0,0,0,0
46,Male,High School,Single,Employed,8.1,54992.52,524,2730.67,0.05,4,1,1,1
54,Male,PhD,Married,Employed,0.0,113451.64,665,12913.25,0.114,1,3,0,1
66,Female,Bachelors,Married,Employed,11.0,47178.99,563,10298.8,0.218,4,0,0,0
54,Female,PhD,Married,Employed,12.6,126211.06,646,14733.95,0.117,5,0,0,1
49,Male,Bachelors,Married,Employed,11.2,82497.42,674,12222.6,0.148,1,2,1,0
24,Male,Bachelors,Divorced,Unemployed,0.0,54375.5,741,676.27,0.012,2,0,0,1
37,Male,High School,Married,Unemployed,0.0,9718.23,689,3358.23,0.346,1,0,1,0
55,Male,High School,Divorced,Employed,7.4,55577.37,671,2732.98,0.049,1,1,0,0
33,Male,Bachelors,Divorced,Employed,5.5,72098.6,773,9302.12,0.129,1,0,1,1
61,Female,Bachelors,Single,Employed,5.8,63361.54,660,7260.45,0.115,0,0,1,1
59,Female,High School,Single,Employed,2.3,67826.79,677,5265.98,0.078,1,2,1,0
35,Female,High School,Married,Self-Employed,7.4,42785.39,612,6134.13,0.143,2,1,1,1
49,Female,High School,Single,Self-Employed,8.1,44567.44,551,12044.16,0.27,1,3,1,0
49,Female,Bachelors,Married,Retired,10.9,31672.57,690,6914.55,0.218,2,1,1,0
31,Female,Bachelors,Married,Employed,8.0,55975.27,511,3913.76,0.07,1,2,1,0
52,Male,High School,Single,Employed,10.4,47000.19,564,168.53,0.004,6,0,1,0
22,Female,High School,Married,Unemployed,0.0,26277.81,654,2582.56,0.098,2,2,0,0
67,Male,High School,Single,Self-Employed,13.1,45379.26,571,14409.09,0.318,4,1,0,0
34,Male,Bachelors,Single,Unemployed,0.0,63481.96,658,3990.84,0.063,2,1,0,0
40,Female,High School,Married,Employed,0.0,80053.96,678,18882.47,0.236,0,0,1,0
42,Male,Masters,Single,Employed,4.1,54362.96,601,11777.4,0.217,2,1,0,0
31,Male,High School,Married,Employed,8.9,79589.23,669,3101.02,0.039,3,2,0,1
47,Female,High School,Married,Employed,6.4,63489.31,660,4324.22,0.068,1,0,0,1
23,Male,Masters,Single,Employed,0.0,62138.43,553,0.0,0.0,2,1,0,0
37,Male,Bachelors,Single,Self-Employed,7.1,58402.32,703,5361.4,0.092,3,1,0,1
64,Female,High School,Married,Employed,6.6,55679.76,470,19691.16,0.354,2,1,1,0
48,Female,Masters,Married,Employed,1.1,46899.66,817,17799.27,0.38,1,3,0,0
49,Male,Bachelors,Married,Self-Employed,8.8,63265.11,704,17650.42,0.279,1,0,0,0
41,Male,Masters,Divorced,Employed,5.3,90510.91,762,11655.56,0.129,2,0,0,1
67,Male,Bachelors,Single,Unemployed,0.0,30112.58,699,6932.5,0.23,1,1,0,0
36,Female,Bachelors,Single,Employed,9.5,35402.89,638,8586.84,0.243,1,2,0,0
57,Female,PhD,Married,Employed,6.9,98972.87,605,11268.29,0.114,2,4,0,0
40,Male,High School,Married,Retired,13.6,74165.01,659,7902.3,0.107,3,0,0,1
26,Male,Bachelors,Married,Retired,1.7,30735.36,715,3283.49,0.107,3,2,0,0
39,Male,Bachelors,Single,Employed,4.8,51259.1,576,7568.29,0.148,3,2,0,0
25,Female,High School,Married,Self-Employed,11.3,45990.12,662,0.0,0.0,1,2,1,1
23,Male,High School,Married,Employed,1.4,81394.55,502,11568.5,0.142,0,3,0,0
21,Female,High School,Married,Employed,11.2,16951.91,560,2546.88,0.15,0,0,1,1
58,Male,Bachelors,Married,Employed,11.3,80396.48,587,11418.05,0.142,2,1,1,1
35,Female,Bachelors,Single,Employed,7.6,55581.34,804,1518.96,0.027,5,0,0,0
54,Female,Bachelors,Married,Unemployed,0.0,37306.0,523,7002.35,0.188,2,2,0,0
55,Female,High School,Married,Self-Employed,2.8,29796.67,675,9649.97,0.324,1,2,1,0
69,Male,Bachelors,Divorced,Retired,2.4,40020.58,788,7015.98,0.175,5,1,0,0
45,Female,Masters,Divorced,Self-Employed,7.6,60374.02,745,11838.8,0.196,4,1,0,0
44,Female,Bachelors,Married,Employed,0.0,54153.62,789,10686.16,0.197,0,1,1,1
32,Male,Bachelors,Married,Self-Employed,3.2,15690.12,783,5469.34,0.349,2,1,1,0
38,Female,Masters,Married,Retired,2.5,25321.75,642,4460.26,0.176,2,0,1,0
35,Female,Masters,Married,Self-Employed,1.1,86734.46,711,4033.0,0.046,3,1,1,1
64,Female,Bachelors,Single,Self-Employed,6.9,90244.54,687,3170.61,0.035,2,3,1,1
36,Female,Masters,Single,Retired,0.0,124596.58,730,20582.69,0.165,1,0,0,1
47,Male,Bachelors,Divorced,Employed,12.0,83491.07,704,4216.24,0.05,1,0,1,1
28,Male,Masters,Single,Self-Employed,10.6,69706.05,814,14552.63,0.209,2,1,1,1
66,Male,High School,Single,Unemployed,0.0,8000.0,655,8982.41,1.123,4,3,1,0
45,Female,High School,Divorced,Retired,3.4,40795.33,559,5867.77,0.144,1,1,1,0
37,Female,High School,Single,Employed,7.0,20949.49,689,9164.92,0.437,0,0,0,0
49,Female,Masters,Single,Employed,10.1,63856.45,722,9527.75,0.149,3,2,0,0
28,Male,Bachelors,Divorced,Self-Employed,5.3,82720.55,592,0.0,0.0,3,0,0,0
